1705|SAMSUNG S21  |355320545385612 |700||KPL|1|04.03.2022||ZABLOKOWANY |TAK|
1706|piła spalinowa Stihl Ms181 2012 | 11399673301as|350|700|NIC |0|04.03.2022|18.03.2022||NIE|
1707|MACBOOK AIR  |  C17GV8R8DJWT|550||ŁADOWARKA |1|04.03.2022|||TAK|
1708|PISTOLET  CZ758 SP-01 SHADOW |PISTOLET  CZ758 SP-01 SHADOW |100||NIC |1|04.03.2022|||TAK|
1709|ŁAŃCUSZEK ZŁOTY 9,69GR|46/03|1160|1930||0|04.03.2022|10.03.2022|216|NIE|
1710|SAMSUNG A10 |355460111913643|30||TEL |1|04.03.2022|||TAK|
1711|SAMSUNG M21  | 355384113641145|100||TEL|1|04.03.2022|||TAK|
1712|LG K4 |354843084135453 |30||TEL|1|04.03.2022|||TAK|
1713|SAMSUNG A40 | 354822103073622/01|260||KPL|1|04.03.2022|||TAK|
1714|IPHONE 7  | 355319082493458 |350||KPL|1|04.03.2022|||TAK|
1715|lg k50 |355471102072612 |270||KPL|1|05.03.2022|||TAK|
1716|wyrób jubilerski używany - waga 1,29gr |wyrób jubilerski używany - waga 1,29gr |170|||1|07.03.2022|||TAK|
1717|thomson 32he5606|32he5606 z2048093812|400|||1|07.03.2022|||TAK|
1718|xbox series x|035030212617; 2 pady |850|1050|KPL|0|07.03.2022|12.03.2022||NIE|
1719|YATO YT-82190|2006898219001728|40|||1|07.03.2022|||TAK|
1720|xbox one|028150552248 2 pady ; 6 gier |380|520||0|07.03.2022|22.03.2022||NIE|
1721|lg k40|353615105125973|150|||1|07.03.2022|||TAK|
1722|huawei p9 lite|862264030946346|150|||1|07.03.2022|||TAK|
1723|huawei p9 lite|862264030946346|50|50||0|07.03.2022|14.03.2022||NIE|
1724|samsung a7 2018|3537761021715474/01 kpl |250|||1|07.03.2022|||TAK|
1725|XBOX ONE S|037241491316  KPL |500|||1|07.03.2022|||TAK|
1726|samsung xcover 4s|356789104429731/01|400|||1|07.03.2022|||TAK|
1727|IPHONE X |354859094899045 |950||TEL |1|08.03.2022|||TAK|
1728|NINTENDO WIIU 32GB | WUP-10103 DB1-AAAA01 |350|730||0|08.03.2022|14.03.2022||NIE|
1729|SAMSUNG S7 | 352601095670914/01|200||TEL |1|08.03.2022|||TAK|
1730|SAMSUNG A20E  |  358360104024860/01|200||KPL|1|08.03.2022|||TAK|
1731|LENOVO TB-X505F |HGAKA56R |200|||1|09.03.2022|||TAK|
1732|huawei p9 lite 17 |867004032584637|70||TEL |1|09.03.2022|||TAK|
1733|SZLIFIERKA DELTA EUROTEC| WPDS102|40||KPL|1|09.03.2022|||TAK|
1734|REDMO NOTE 8T| 863853042398899|260|350|KPL|0|09.03.2022|18.03.2022||NIE|
1735|huawei watch gt 46mm | 5ykga19b10001375|200||KPL|1|09.03.2022|||TAK|
1736|SPAWARKA NUTOOL EN-609741 2005|PL000678 2013/34 |150|230|NIC |0|09.03.2022|10.03.2022||NIE|
1737|GŁOŚNIKI GENESIS HELIUM BT 610  | MCS-1408 KPL |140||KPL|1|09.03.2022|||TAK|
1738|UCHWYT  GENESIS VANAD 200 |14421913 KPL|25||KPL|1|09.03.2022|||TAK|
1739|KAMERA LOGITECH C922 PRO HD |2131LZ92PJG9 |50||KPL|1|09.03.2022|||TAK|
1740|PAD XBOX SERIES X |09711308765107 KPL|80||KPL|1|09.03.2022|||TAK|
1741|PODKŁADKA GAMING MOUSE PAD XXL| BT-GA-MPXXLLED-B |25||KPL|1|09.03.2022|||TAK|
1742|SŁUCHAWKI TRUST ZAMAK |23310/0|40||KPL|1|09.03.2022|||TAK|
1743|MONITOR SAMSUNG S22C150N | 0A2JHMBD604412Y |100||NIC |1|09.03.2022|||TAK|
1744|SAMSUNG UE32H4000AW|C0AT3HAG107367K|180|320|PILOT |0|10.03.2022|10.03.2022||NIE|
1745|tom tom via 4eq50  | BP7146D01977|60||ŁADOWARKA |1|10.03.2022|||TAK|
1746|REDMI 6A | 862615048294724|150||KPL|1|10.03.2022|||TAK|
1747|ZEGAREK WATCH GT 2 PRO| E0D4628B2E37|250||ŁADOWARKA |1|10.03.2022|||TAK|
1748|XIAOMI SMART BAND 6 |3209310774990|100||KPL|1|10.03.2022|||TAK|
1749|Samsung  S10 | 356928108252315/01|150||KPL|1|11.03.2022|||TAK|
1750|AIRPODS MV7N2RU/A  |  H3KGMDDPLX2Y |200||KPL|1|11.03.2022|||TAK|
1751|PAD XBOX ONE |06300008643818|60||NIC |1|11.03.2022|||TAK|
1752|SAMSUNG A50 |35932210969502/8 |150||KPL|1|11.03.2022|||TAK|
1753|AKAI MPX16 |21b52003164102153|250||NIC |1|11.03.2022|||TAK|
1754|PS4 |02274522940792770|400||OKABLOWANIE + PAD |1|11.03.2022|||TAK|
1755|lornetka kandar |10-60x50|50||TORBA |1|11.03.2022|||TAK|
1756|GŁOŚNIK XIAOMI MI  MDZ-36-DB | 6971408153473|80||KPL|1|11.03.2022|||TAK|
1757|XBOX ONE | 085368560548 |300|500|KPL|0|11.03.2022|11.03.2022||NIE|
1758|HUAWEI P30 LITE  |863451046901162|100|||1|12.03.2022|||TAK|
1759|słuchawki jbl YUNE 510 BT| MMO154-AL0049096|60|120|KPL|0|14.03.2022|21.03.2022||NIE|
1760|HUAWEI P20 LITE| 863675042703012 |250||KPL |1|14.03.2022|||TAK|
1761|MOTOROLA MOTO G8 POWER |359095104008336/1 |100||KPL |1|14.03.2022|||TAK|
1762|SAMSUNG A32 5G | 353427869959286/01|550||kpl |1|14.03.2022|||TAK|
1763|ZESTAW STANLEY  Z WKRĘTAKIEM |ZESTAW STANLEY  Z WKRĘTAKIEM |40|40|kpl |0|14.03.2022|15.03.2022||NIE|
1764| ZESTAW KLUCZY TORKKS 57 ELEMENTÓW | ZESTAW KLUCZY TORKKS 57 ELEMENTÓW |30|30||0|14.03.2022|15.03.2022||NIE|
1765|ZESTAW OTWORNIC PARKSIDE CZARNA WALIZKA |ZESTAW OTWORNIC PARKSIDE CZARNA WALIZKA |40|40|kpl|0|14.03.2022|21.03.2022||NIE|
1766|PIERŚCIONEK ZŁOTY 1,68 GR |298/08|200|340||0|15.03.2022|16.03.2022|216|NIE|
1767|OBRĄCZKA ZŁOTA 4,65GR|90/10|500|||1|15.03.2022||217|TAK|
1768|BRANSOLETKA ZŁOTA 3GR |299/01|360|||1|15.03.2022||218|TAK|
1769|ZAWIESZKA ZŁOTA 0,70GR|193/03|30|||1|15.03.2022||219|TAK|
1770|ŁAŃCUSZEK ZŁOTY 1,38 GR |193/03|70|||1|15.03.2022||220|TAK|
1771|ŁAŃCUSZEK ZŁOTY 1,39 GR |139/03|120|||1|15.03.2022||222|TAK|
1772|KOLCZYKI ZŁOTE 1,43 GR |193/03|60|||1|15.03.2022||221|TAK|
1773|ROWER INDIANA FITBIKE| S512371072|300|||1|15.03.2022|||TAK|
1774|PIERŚCIONEK ZŁOTY DIAMENT 1,29 GR |93/03|170|||1|15.03.2022||223|TAK|
1775|SYGNET ZŁOTY 10,49 GR |213/05|850|2100||0|15.03.2022|16.03.2022|224|NIE|
1776|PIERŚCIONEK ZŁOTY 1,94 GR |-|230|||1|15.03.2022||225|TAK|
1777|rower majdller 26" drakon 6.0| BSM18110951|500||DOKUMENTY |1|15.03.2022|||TAK|
1778|GENESIS  ESOX  STABILIZATOR KAMER GOPRO3|GENESIS  ESOX  STABILIZATOR KAMER GOPRO3|100||KPL|1|15.03.2022|||TAK|
1779|ŁAŃCUSZEK ZŁOTY 0,99 GR |251/02|110|||1|16.03.2022||226|TAK|
1780|OBRĄCZKA ZŁOTA 2,53 GR|251/02|270|||1|16.03.2022||227|TAK|
1781|PIERŚCIONEK ZŁOTY 1,53 GR |251/02|170|||1|16.03.2022||228|TAK|
1782|ZAWIESZKA ZŁOTA 0,80 GR |251/02|90|||1|16.03.2022||229|TAK|
1783|ZAWIESZKA ZŁOTA 0,62 GR|251/02|70|||1|16.03.2022||230|TAK|
1784|KOLCZYKI ZŁOTE 1,03 GR |251/02|100|210||0|16.03.2022|16.03.2022|231|NIE|
1785|ZAWIESZKA ZŁOTA 0,74 GR |251/02|80|||1|16.03.2022||232|TAK|
1786|OBRĄCZKA ZŁOTA 2,21 GR |313/12|150|||1|16.03.2022||233|TAK|
1787|ZAWIESZKA ZŁOTA 0,92 GR |313/12|100|||1|16.03.2022||234|TAK|
1788|PIERŚCIONEK ZŁOTY 2,48 GR|313/12|300|550||0|16.03.2022|17.03.2022|235|NIE|
1789|OBRĄCZKA ZŁOTA 4,80 GR |51/12|600|||1|16.03.2022||236|TAK|
1790|PIERŚCIONEK ZŁOTY 2,16 GR |251/03|150|||1|16.03.2022||237|TAK|
1791|NIwelator Pro LR-500XY 641381|NIwelator Pro LR-500XY 641381|999|||1|16.03.2022||KPL |TAK|
1792|SAMSUNG S20 FE  | 351397292325250/01|700||KPL|1|16.03.2022|||TAK|
1793|XBOX 360 |519072404405 |100|250||0|17.03.2022|24.03.2022||NIE|
1794|pad xbox 360|03709|20|||1|17.03.2022|||TAK|
1795|kierownica xbox|x|20|||1|17.03.2022|||TAK|
1796|kinect xbox 360|x|20|||1|17.03.2022|||TAK|
1797|EINHELL TE-CD 18/48|LI 2021/07/PL-21-2150 |80||KPL|1|17.03.2022|||TAK|
1798|ODKURZACZ AMICA ORA 900  |  ZIELONO BIAŁY |30||KPL|1|17.03.2022|||TAK|
1799|odkurzacz gorenje vce23|odkurzacz gorenje vce23|150|250|KPL |0|17.03.2022|17.03.2022||NIE|
1800|KUCHENKA MIKROFALOWA AMICA AMGF23E1GB  |   1103102 |100|180|KPL|0|17.03.2022|21.03.2022||NIE|
1801|MIKROFOALA SAMSUNG GE83M|J6XK7WEH700169Y |60||NIC |1|17.03.2022|||TAK|
1802|MIKROFALA  AMICA AMMF20M1GB| 340D655750317151200312 KPL |80|190|KPL|0|17.03.2022|18.03.2022||NIE|
1803|DEWALT |D52481 012927|500||KPL|1|17.03.2022|||TAK|
1804|ps4 500 gb| 03274525736111862  |500||KPL|1|17.03.2022|||TAK|
1805|MŁOTO WIERTARKA FERM FBH-800K 0|2 0800875/2008|20|||1|17.03.2022|||TAK|
1806|SZLIFIERKA DEXTER IC750AG-125 |125 2011/393096|20|70||0|17.03.2022|17.03.2022||NIE|
1807|WIERTARKA UDAROWA SKAN03008 | TR060115|20|||1|17.03.2022|||TAK|
1808|PS4 SLI M 1TB| 02274525752823422 KPL|690|||1|17.03.2022|||TAK|
1809|pad granatowy ps4 |granat |10|||1|17.03.2022|||TAK|
1810|huawei p30 lite  |  860221043337626 |300||kpl|1|18.03.2022|||TAK|
1811|nutool mpfl180|001288|30||KPL|1|18.03.2022|||TAK|
1812|LG K50|355471101741118 |180||tel |1|18.03.2022|||TAK|
1813|MI 9T| 861383049443011|100||TEL |1|19.03.2022|||TAK|
1814|SAMSUNG A40 |358974109714349/01|280||KPL|1|19.03.2022|||TAK|
1815|XIAOMI NOTE 8 PRO |861303041116621/02|370||KPL|1|21.03.2022|||TAK|
1816|LG K40 353615103033138|LG K40 353615103033138|200||KPL |1|21.03.2022|||TAK|
1817|KARCHER K2  |032953 00201 |250||kpl|1|21.03.2022|||TAK|
1818|SZLIFIERKA ANGLE GRINDER|  HF-AG04-115T|10|||1|21.03.2022|||TAK|
1819|BLACK DECER EGBL188 |X|60||WALIZKA|1|21.03.2022|||TAK|
1820|milwaukee m18 cblpd aku 4 i 2ah |46914201002455 |450||ładowarka walizka |1|21.03.2022|||TAK|
1821|pistolet lakierniczy bogway bw-5111  |X|100||PUDŁO|1|21.03.2022|||TAK|
1822|ALCATEL LINK ZONE|357243071735208 |50||KPL|1|21.03.2022|||TAK|
1823|PS4 PRO|02274526252050157 |450||PAD|1|21.03.2022|||TAK|
1824|PAD PS4 CZEROWNY|BRAK|50|||1|21.03.2022|||TAK|
1825|opalarka toya typ 298 zółta|X|30|45||0|21.03.2022|23.03.2022||NIE|
1826|OPALARKA DEWALT  ŻÓŁTO/CZARNA | BRAK NR SERYJNEGO|20|||1|21.03.2022|||TAK|
1827|BRANSOLETKA SREBRNA 15,18 GR |267/03|30|||1|21.03.2022||238|TAK|
1828|BRANSOLETKA SREBRNA 3,83 GR |267/03|8|||1|21.03.2022||239|TAK|
1829|PIERŚCIONEK ŻŁOTY 1GR |267/03|120|||1|21.03.2022||240|TAK|
1830|SHERMAN MIG 180FL  | 151864 |500||KPL|1|21.03.2022|||TAK|
1831|SAMSUNG A03S| 352166454946263/01 |250||KPL|1|22.03.2022|||TAK|
1832|MOTOROLA MOTO G30 |350443163595976/17 |200||ŁADOWARKA |1|22.03.2022|||TAK|
1833|MANTA 19LHN120D  |19LHN120DV31BTCEH00183|100||KPL|1|22.03.2022|||TAK|
1834|THOMSON 32HD3301 | Z1949079912|150||TV|1|22.03.2022|||TAK|
1835|REALME C11|863698052716914|200||KPL|1|22.03.2022|||TAK|
1836|LG K8 17  | 354966087326975|100|210|KPL|0|22.03.2022|24.03.2022||NIE|
1837|ŁAŃCUSZEK SREBRNY 2,83 GR |272/03|10|||1|22.03.2022||241|TAK|
1838|REDMI 10|868393059153205/60|450||KPL|1|22.03.2022|||TAK|
1839|SAMSUNG S21 FE 5G|353718685637472|1600||KPL|1|23.03.2022|||TAK|
1840|MI NOTE 10 LITE |869667049310077|450||kpl|1|23.03.2022|||TAK|
1841|zestaw wędkarski(wędki, kołowrotki i wyposażenie)|zestaw wędkarski(wędki, kołowrotki i wyposażenie)|500||KPL|1|23.03.2022|||TAK|
1842|MŁOT WURTH BMH 40-XES  |B14263467759854387|400||KPL|1|23.03.2022|||TAK|
1843|philips 32pfl5403d/12| hj6k0850583428|150||nic |1|23.03.2022|||TAK|
1844|hulajnoga FREAK Rider|x|300||kpl|1|23.03.2022|||TAK|
1845|xiaomi 365 czarny |1613300643047|700||łądowarka,gwarancja|1|23.03.2022|||TAK|
1846|MIESZADŁO WUBER|WE-EM-2600 |190||nic |1|23.03.2022|||TAK|
1847|MAXI POWER 700 |7000102019|150||kpl|1|23.03.2022|||TAK|
1848|OPPO A16|864524053596072 |150||kpl|1|23.03.2022|||TAK|
1849|HUAWEI P SMART 19|  863161046132045|250||kpl|1|23.03.2022|||TAK|
1850|PAD DO PS4|18110760074991 |70||nic |1|23.03.2022|||TAK|
1851|BUTLA GAZOWA Z 2 PALNIKAMI |BUTLA GAZOWA Z 2 PALNIKAMI |20|||1|24.03.2022|||TAK|
1852| GŁOŚNIKI LS21,|GŁOŚNIKI LS21,|10|||1|24.03.2022|||TAK|
1853|GRAPHITE 58G717|GRAPHITE 58G717|30|||1|24.03.2022||walizka |TAK|
1854|MASZYNKA DO PŁYTEK WERTEC|MASZYNKA DO PŁYTEK WERTEC|180|||1|24.03.2022|||TAK|
1855|XBOX ONE 1 TB | 372068253848|300|||1|24.03.2022||kpl|TAK|
1856|pad do xbox one |02600057432932|50|||1|24.03.2022|||TAK|
1857|ŻELAZKO RICCO SW-105A NIC |ŻELAZKO RICCO SW-105A NIC |10|||1|24.03.2022|||TAK|
1858|IPHONE 11 |355487735643934  |1500|2100|KPL |0|24.03.2022|24.03.2022||NIE|
1859|asdf|rw23|234,2||d|1|2022-09-17|||TAK|Telefon
1860|sdfaaa|asd|1000|||1|2022-09-17|||TAK|Telefon
1861|4tg|saf3|2222|||1|2022-09-17|||TAK|Telefon
